title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,uri,id,cluster
I Shot The Sheriff,The Wailers,0.797,0.644,8,-9.253,1,0.188,0.338,6.51e-05,0.0592,0.706,96.87,280467,4,60e5PcqGmlVFQ0HHgUagCJ,60e5PcqGmlVFQ0HHgUagCJ,3
Turn Your Lights Down Low,Bob Marley & The Wailers,0.779,0.351,4,-13.231,0,0.108,0.602,0.138,0.0933,0.611,142.444,219360,4,5qX1QLYUgzhIdrjKUnRd3p,5qX1QLYUgzhIdrjKUnRd3p,6
Sun Is Shining,Bob Marley & The Wailers,0.785,0.562,10,-7.784,0,0.0514,0.00531,9.36e-05,0.0456,0.614,129.024,298507,4,2pZJhvpin385eqAFRp3ASJ,2pZJhvpin385eqAFRp3ASJ,5
Lightning Crashes,Live,0.391,0.427,11,-9.271,1,0.0438,0.263,8.62e-06,0.174,0.45,93.192,324500,4,5vVmnv4EN3X2VBa5Fo3UFM,5vVmnv4EN3X2VBa5Fo3UFM,6
Run To The Water,Live,0.151,0.854,8,-4.508,0,0.052,0.00179,0.000851,0.0878,0.287,181.264,267573,4,3QdgPYfiUciRm2IbgirVta,3QdgPYfiUciRm2IbgirVta,0
They Stood Up For Love,Live,0.381,0.899,6,-4.968,1,0.0449,0.000312,0.433,0.358,0.339,186.886,275200,4,5dafzMOExdV9AqkGsCEV2P,5dafzMOExdV9AqkGsCEV2P,4
Simple Creed,Live,0.312,0.942,6,-4.27,1,0.0741,0.00164,9.41e-05,0.222,0.587,182.602,204773,4,5RuUvs7dxGT5hrAiZkKbHA,5RuUvs7dxGT5hrAiZkKbHA,0
Heaven,Live,0.394,0.816,8,-6.295,1,0.0403,0.000553,0.0,0.0775,0.36,184.813,229787,4,2MZ8MnTfejq0uEBCApD8tf,2MZ8MnTfejq0uEBCApD8tf,0
Run Away,Live,0.572,0.875,8,-4.846,0,0.0289,0.00228,0.0,0.108,0.618,147.829,231387,4,6MmSJZhBLcOhCGDmBlwIHq,6MmSJZhBLcOhCGDmBlwIHq,5
The River,Live,0.411,0.86,11,-3.305,1,0.0325,0.106,0.0,0.147,0.658,177.997,178547,4,2r010kyImwocvnH6ffNTte,2r010kyImwocvnH6ffNTte,0
We Deal In Dreams,Live,0.508,0.828,0,-7.099,0,0.0417,0.0135,0.000169,0.0904,0.57,85.819,233933,4,7qrxvmR4WSK2KyHH3HRB8v,7qrxvmR4WSK2KyHH3HRB8v,5
Roll Over Beethoven - 2003 Remaster,Electric Light Orchestra,0.308,0.851,11,-8.681,0,0.254,0.0111,0.0177,0.109,0.6,176.343,423507,4,5erMj1c8C7BosRYRPqM7n7,5erMj1c8C7BosRYRPqM7n7,0
Showdown - 2003 Remaster,Electric Light Orchestra,0.71,0.612,0,-8.066,0,0.0304,0.278,0.000209,0.174,0.962,113.634,250213,4,2j3O83dYETyYooYCQVLFNx,2j3O83dYETyYooYCQVLFNx,5
Can't Get It out of My Head,Electric Light Orchestra,0.226,0.382,0,-14.449,1,0.0281,0.748,0.0084,0.131,0.33,169.146,261467,4,1f94GhohgeVq9SNwyFI691,1f94GhohgeVq9SNwyFI691,6
Evil Woman,Electric Light Orchestra,0.677,0.619,9,-7.446,0,0.0334,0.457,0.000149,0.221,0.74,119.624,269840,4,777NOXupZkFdg8zlPMoVqc,777NOXupZkFdg8zlPMoVqc,5
Rockaria!,Electric Light Orchestra,0.45,0.689,2,-6.686,1,0.0342,0.338,3.68e-06,0.119,0.665,146.736,192840,4,7vUfTjiMjFfXe7Brz62tXH,7vUfTjiMjFfXe7Brz62tXH,0
Sweet Talkin' Woman,Electric Light Orchestra,0.609,0.611,0,-9.208,1,0.0298,0.513,0.0,0.093,0.916,121.836,229867,4,0xAhbD6lCf5re1RXl5yiTm,0xAhbD6lCf5re1RXl5yiTm,3
Strange Magic,Electric Light Orchestra,0.311,0.393,9,-11.931,0,0.034,0.742,2.84e-05,0.572,0.285,186.664,269627,4,7fyWwRWsyYs6Wl7CT7O1DP,7fyWwRWsyYs6Wl7CT7O1DP,6
Twilight,Electric Light Orchestra,0.312,0.7,0,-10.876,1,0.0613,0.43,1.22e-05,0.827,0.199,139.588,221960,4,03ZVEpSeeJfROJW65OHgsf,03ZVEpSeeJfROJW65OHgsf,7
Hooked On A Feeling,Blue Swede,0.536,0.691,8,-11.03,1,0.111,0.296,0.0,0.319,0.872,118.3,173760,4,5dJSrn1RKceOPDyb4DAe4w,5dJSrn1RKceOPDyb4DAe4w,3
Bang Bang (My Baby Shot Me Down),Nancy Sinatra,0.433,0.174,5,-18.791,0,0.0537,0.982,0.101,0.111,0.366,95.802,162447,4,4JLcAU2xY90qTkTSNM1lUa,4JLcAU2xY90qTkTSNM1lUa,6
These Boots Are Made for Walkin',Nancy Sinatra,0.628,0.42,9,-10.547,1,0.177,0.395,2.55e-06,0.104,0.337,165.304,166133,4,2HEgBBls7l0smWTxPx0MtZ,2HEgBBls7l0smWTxPx0MtZ,6
"How Does That Grab You, Darlin'?",Nancy Sinatra,0.761,0.526,11,-12.822,0,0.133,0.0879,5.46e-05,0.0788,0.767,81.248,153293,4,3R1xMbX6zeMJg5MQpDZs9G,3R1xMbX6zeMJg5MQpDZs9G,5
Jackson,Nancy Sinatra,0.613,0.685,9,-10.643,1,0.0629,0.452,0.0,0.19,0.923,140.807,169507,4,1Q80rDnGzxR9eOHfhUAZtH,1Q80rDnGzxR9eOHfhUAZtH,3
Storybook Children,Nancy Sinatra,0.205,0.403,9,-7.619,1,0.0277,0.447,9.88e-05,0.0728,0.298,167.907,195547,4,4Cx6uDM7lSGkaoesAMq110,4Cx6uDM7lSGkaoesAMq110,6
I Got a Name - Stereo Version,Jim Croce,0.553,0.652,4,-11.625,1,0.0403,0.81,1.71e-05,0.115,0.66,86.988,194493,4,38llcrfX1arUqrEe0DRRzW,38llcrfX1arUqrEe0DRRzW,6
"Bad, Bad Leroy Brown",Jim Croce,0.697,0.676,7,-10.742,1,0.0402,0.706,0.0,0.0824,0.852,148.072,182240,4,1O0xeZrBDbq7HPREdmYUYK,1O0xeZrBDbq7HPREdmYUYK,3
I'll Have To Say I Love You In A Song,Jim Croce,0.536,0.446,9,-14.98,1,0.029,0.833,0.0103,0.106,0.707,133.785,154627,4,4t8tx6o7oM6Ax66ZUU361y,4t8tx6o7oM6Ax66ZUU361y,6
Time in a Bottle,Jim Croce,0.544,0.265,2,-11.952,1,0.035,0.848,0.0,0.196,0.7,133.837,146176,3,561F1zqRwGPCTMRsLsXVtL,561F1zqRwGPCTMRsLsXVtL,2
You Don't Mess Around with Jim,Jim Croce,0.705,0.581,11,-11.379,0,0.0455,0.607,1.52e-05,0.117,0.967,163.24,184640,4,5yrsBzgHkfu2idkl2ILQis,5yrsBzgHkfu2idkl2ILQis,5
You're Makin' Me High,Toni Braxton,0.852,0.576,10,-8.668,0,0.0377,0.0108,1.21e-05,0.0848,0.902,92.123,267267,4,09I1TnKW1WPtD8tnQxRtkD,09I1TnKW1WPtD8tnQxRtkD,5
Spanish Guitar,Toni Braxton,0.625,0.563,9,-6.506,0,0.0387,0.437,5.05e-06,0.175,0.364,120.023,289000,4,1ieouFxB2A3JjKEt1OoEiB,1ieouFxB2A3JjKEt1OoEiB,5
I Don't Want To,Toni Braxton,0.714,0.399,1,-7.632,1,0.0274,0.288,0.0,0.0692,0.292,120.08,257200,4,6Ubm7YSji08mv1gmRE1Ciy,6Ubm7YSji08mv1gmRE1Ciy,6
Oh Baby I - Nigel Lowis Remix,Eternal,0.546,0.512,9,-8.053,0,0.0246,0.408,0.0,0.0841,0.414,155.277,273067,4,1YIn54agko3WJt6RElEQFZ,1YIn54agko3WJt6RElEQFZ,5
For A Date With You,Rene Froger,0.628,0.94,0,-5.955,1,0.0424,0.0381,0.0,0.0758,0.724,138.038,242547,4,3cYR9M9KyTOlYox1FUeecC,3cYR9M9KyTOlYox1FUeecC,3
Love Me For A Reason,Boyzone,0.429,0.851,9,-5.628,1,0.0606,0.0691,0.0,0.172,0.617,156.067,217573,4,1jvfybCNiJfabQJLGZUXSt,1jvfybCNiJfabQJLGZUXSt,0
She's A River - Remastered 2001 / Edit,Simple Minds,0.372,0.921,2,-6.023,1,0.144,0.00486,0.0,0.211,0.39,183.795,270360,4,42YuOJlN6yqi4Mx793PbD0,42YuOJlN6yqi4Mx793PbD0,0
Waterfront - Remastered 2002,Simple Minds,0.541,0.789,2,-6.419,1,0.0321,0.000393,0.0489,0.166,0.48,120.117,289920,4,3Mw3lZoplwJrVE5Qz7XRUx,3Mw3lZoplwJrVE5Qz7XRUx,0
Stand By Love,Simple Minds,0.484,0.943,5,-5.154,1,0.0444,0.0422,0.288,0.119,0.332,119.669,243613,4,5mYlt4d2hgYM0OuhfAjvXB,5mYlt4d2hgYM0OuhfAjvXB,0
Kick It In - Remastered 2002,Simple Minds,0.559,0.772,9,-8.312,1,0.0469,0.00809,0.11,0.0911,0.328,130.163,370387,4,5kMXTIluAF6VqAJlucKUig,5kMXTIluAF6VqAJlucKUig,0
Ghostdancing,Simple Minds,0.484,0.933,7,-6.611,1,0.0614,0.00853,0.000191,0.351,0.581,130.546,285173,4,3uMQ3def9mXTiUF0p0Micl,3uMQ3def9mXTiUF0p0Micl,0
All The Things She Said,Simple Minds,0.589,0.864,7,-7.185,1,0.0308,0.0873,0.000279,0.1,0.46,103.84,256027,4,3moXCyaWymML7Ii4nKOvv9,3moXCyaWymML7Ii4nKOvv9,0
Sanctify Yourself - Remastered 2002,Simple Minds,0.564,0.912,0,-6.055,1,0.0411,0.0661,0.000669,0.672,0.724,128.219,297453,4,3CjQAbOyux9kiLgO98N6Ff,3CjQAbOyux9kiLgO98N6Ff,7
New Gold Dream,Simple Minds,0.574,0.786,9,-10.135,1,0.0327,0.000114,0.338,0.528,0.744,123.183,333720,4,1bSZ39bN2vgoOKSplh1IYq,1bSZ39bN2vgoOKSplh1IYq,7
Different Worlds,Vandenberg,0.583,0.449,7,-12.227,1,0.0242,0.0014,5.37e-06,0.098,0.507,110.052,272080,4,4PrUuD1F5D2h9rB6CJMOnV,4PrUuD1F5D2h9rB6CJMOnV,6
Burning Heart,Vandenberg,0.433,0.546,11,-10.331,1,0.042,0.127,0.0,0.182,0.486,125.219,250693,4,6mVJRgyXJ3eAy6EViECJyW,6mVJRgyXJ3eAy6EViECJyW,0
Drops of Jupiter (Tell Me),Train,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,259933,4,2hKdd3qO7cWr2Jo0Bcs0MA,2hKdd3qO7cWr2Jo0Bcs0MA,0
"Hey, Soul Sister",Train,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,216773,4,4HlFJV71xXKIGcU3kRyttv,4HlFJV71xXKIGcU3kRyttv,5
Drive By,Train,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,195973,4,0KAiuUOrLTIkzkpfpn9jb9,0KAiuUOrLTIkzkpfpn9jb9,5
50 Ways to Say Goodbye,Train,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,247947,4,2NniAhAtkRACaMeYt48xlD,2NniAhAtkRACaMeYt48xlD,3
Angel in Blue Jeans,Train,0.61,0.817,0,-4.775,1,0.0331,0.0151,9.09e-06,0.0998,0.688,115.036,205973,4,2GxGYGrixbXPFojONbzdo9,2GxGYGrixbXPFojONbzdo9,3
Bruises (feat. Ashley Monroe),Train,0.63,0.791,2,-4.497,1,0.0279,0.0131,6.83e-06,0.232,0.491,102.963,231787,4,3adeqciqrsp6PQqR0hGDC7,3adeqciqrsp6PQqR0hGDC7,3
Mermaid,Train,0.72,0.883,8,-3.455,1,0.0398,0.0146,0.0,0.102,0.921,104.008,196933,4,2o3qA8lOCXZ8cRGhuWNT4J,2o3qA8lOCXZ8cRGhuWNT4J,3
Whole Again,Atomic Kitten,0.747,0.706,4,-4.653,1,0.0413,0.0844,0.00355,0.174,0.567,94.019,185013,4,16MJqq0vEuW6GRX6faetTm,16MJqq0vEuW6GRX6faetTm,3
The Tide Is High - Radio Mix,Atomic Kitten,0.783,0.649,7,-4.127,1,0.0322,0.0209,0.00482,0.067,0.665,103.997,206093,4,1QhSB9L9M5eZQhW4RNOhXK,1QhSB9L9M5eZQhW4RNOhXK,3
It's OK!,Atomic Kitten,0.658,0.557,2,-4.292,1,0.0312,0.038,0.0,0.385,0.49,89.996,197213,4,7fQrbv4s2XyMwVCIKenI26,7fQrbv4s2XyMwVCIKenI26,3
The Last Goodbye,Atomic Kitten,0.671,0.635,6,-5.534,1,0.0682,0.234,0.000855,0.0885,0.918,83.015,188160,4,21cuwyhb2IVO37F5jxq289,21cuwyhb2IVO37F5jxq289,3
If You Come To Me,Atomic Kitten,0.664,0.868,10,-3.654,1,0.0432,0.118,0.00135,0.0894,0.87,80.805,226400,4,4FV9InscvnORIskVXChR6f,4FV9InscvnORIskVXChR6f,3
You,Judith,0.512,0.465,7,-7.094,0,0.027,0.33,0.0,0.158,0.321,99.952,235200,3,2bujQqlWTJNAeedfI35qZB,2bujQqlWTJNAeedfI35qZB,2
Sorry,Judith,0.468,0.826,7,-5.072,0,0.0448,0.036,2.3e-05,0.0638,0.417,92.883,258333,4,7e0OkJUSrZsi8cHWJg37lt,7e0OkJUSrZsi8cHWJg37lt,5
I Could Never Take the Place of Your Man,Prince,0.619,0.602,0,-14.872,1,0.0276,0.0741,0.0257,0.339,0.864,147.665,389227,4,5INCM5mKhPHFyGSxc37out,5INCM5mKhPHFyGSxc37out,3
Don't Take Away The Music,Tavares,0.715,0.765,11,-11.692,1,0.0502,0.164,1.36e-05,0.327,0.89,127.855,377560,4,0V4pWwsMNJYC6K8TZV3CWT,0V4pWwsMNJYC6K8TZV3CWT,3
Whodunit,Tavares,0.757,0.701,3,-8.977,0,0.0477,0.603,0.0,0.259,0.822,96.645,215893,4,0BBbu8hIArB01X4VdpFT5f,0BBbu8hIArB01X4VdpFT5f,5
A Penny for Your Thoughts,Tavares,0.537,0.469,0,-7.941,1,0.0324,0.6,0.0,0.109,0.363,136.536,270067,4,4JC90rQSqwMAhekHuu2hCj,4JC90rQSqwMAhekHuu2hCj,6
Big Fun - Single Version,Kool & The Gang,0.888,0.727,6,-9.05,0,0.0411,0.13,0.00269,0.147,0.974,117.091,231080,4,0JBqeNn6yxWLrYsHBKoXM0,0JBqeNn6yxWLrYsHBKoXM0,5
Hi De Hi Hi De Ho,Kool & The Gang,0.788,0.697,4,-9.31,0,0.0296,0.116,0.000163,0.0893,0.964,108.191,237907,4,5YJ3RMc9iTIJMa66TP3BWK,5YJ3RMc9iTIJMa66TP3BWK,5
Victory,Kool & The Gang,0.82,0.72,3,-9.988,0,0.0441,0.00489,0.0159,0.0595,0.966,123.05,232267,4,32uecnuWxxPjTMPuFpyG7Q,32uecnuWxxPjTMPuFpyG7Q,5
Peacemaker,Kool & The Gang,0.71,0.799,0,-8.587,1,0.046,0.018,4.79e-05,0.282,0.964,117.14,242173,4,5SFEXHfdU9h06lmLm45dDR,5SFEXHfdU9h06lmLm45dDR,3
Glow,Rick James,0.698,0.827,1,-7.293,1,0.0366,0.0187,0.0236,0.0814,0.784,117.74,343107,4,35pXwYPWjmYTx3SRhikqII,35pXwYPWjmYTx3SRhikqII,3
Love Epidemic,The Trammps,0.775,0.853,4,-7.141,0,0.0431,0.284,1.46e-05,0.405,0.756,120.769,287960,4,7Cng1rAFgKnuBqp12kzYqx,7Cng1rAFgKnuBqp12kzYqx,5
Hooked for Life,The Trammps,0.79,0.55,5,-13.907,0,0.0311,0.424,0.0213,0.0791,0.899,108.039,288640,4,7HECBKrIe3x163ke0jGsAI,7HECBKrIe3x163ke0jGsAI,5
Penguin at the Big Apple / Zing Went the Strings of My Heart,The Trammps,0.754,0.604,9,-11.148,1,0.0893,0.146,0.000953,0.0547,0.759,122.163,292600,4,0A2OB79E4Z5szptDHdF7gK,0A2OB79E4Z5szptDHdF7gK,3
Hold Back the Night,The Trammps,0.767,0.675,11,-10.875,1,0.114,0.594,6.46e-06,0.0641,0.455,127.28,234467,4,5RIBJPsFAF2x3G1Vhem1oa,5RIBJPsFAF2x3G1Vhem1oa,3
That's Where the Happy People Go,The Trammps,0.696,0.714,5,-13.815,1,0.0502,0.0492,0.0152,0.299,0.395,123.067,474267,4,4JuzaVgrM4qNz90qsLGigX,4JuzaVgrM4qNz90qsLGigX,0
I Can't Leave You Alone (I Keep Holdin' On),George McCrae,0.738,0.643,0,-10.299,1,0.028,0.194,0.00565,0.136,0.912,111.197,190813,4,05UOD6Y4NGV9yZLOFbO6FM,05UOD6Y4NGV9yZLOFbO6FM,3
Take Good Care of Yourself,The Three Degrees,0.605,0.705,9,-10.292,1,0.0436,0.441,2.27e-05,0.441,0.706,120.776,204067,4,3hfEeYhYvELfPNwbguCc2n,3hfEeYhYvELfPNwbguCc2n,7
Get Your Love Back,The Three Degrees,0.653,0.799,11,-8.74,0,0.0484,0.537,0.0231,0.604,0.865,138.06,202813,4,7GwAfxXCHEdDznXjQblPP9,7GwAfxXCHEdDznXjQblPP9,7
The Heaven I Need - Single Version,The Three Degrees,0.735,0.91,2,-7.239,1,0.0436,0.0281,3.29e-06,0.159,0.792,110.019,197456,4,3XjxAp2oPICHJTXUDTga2f,3XjxAp2oPICHJTXUDTga2f,3
Can't Get By Without You,The Real Thing,0.627,0.8,1,-8.279,0,0.07,0.0414,0.0,0.612,0.785,98.824,189587,4,0mRHlsn0Vhl1oAcVDYwF8i,0mRHlsn0Vhl1oAcVDYwF8i,7
Rock the Boat,Hues Corporation,0.596,0.58,3,-9.72,1,0.0446,0.256,0.0,0.1,0.884,107.182,202573,4,7fu3Tv5rcoGD1PZV7s57WW,7fu3Tv5rcoGD1PZV7s57WW,3
Rockin' Soul,Hues Corporation,0.52,0.639,1,-7.299,0,0.0903,0.0458,0.0,0.184,0.851,214.649,175240,4,0eM63gaOxByUdgFxeKeqSC,0eM63gaOxByUdgFxeKeqSC,5
Love Corporation,Hues Corporation,0.729,0.876,3,-8.882,1,0.033,0.0854,0.000426,0.638,0.972,127.048,201187,4,4BoVOyI7j7j7fQNUdQDTGL,4BoVOyI7j7j7fQNUdQDTGL,7
Soul Cha Cha,Van McCoy,0.713,0.844,11,-8.528,0,0.0919,0.219,0.000373,0.053,0.849,122.478,206455,4,48Ofc7aA5slixLbKCxJ3vz,48Ofc7aA5slixLbKCxJ3vz,5
The Hustle - Original Mix,Van McCoy,0.599,0.927,0,-8.356,1,0.106,0.126,0.207,0.0441,0.791,110.32,248223,4,6hYT9vkr0xMjhBlaLsYq9T,6hYT9vkr0xMjhBlaLsYq9T,3
Fly Robin Fly,Silver Convention,0.826,0.406,0,-14.153,0,0.0317,0.00719,0.731,0.0725,0.939,100.278,230920,4,4Wr14AISsCuBGdkA6rids4,4Wr14AISsCuBGdkA6rids4,4
Get Up and Boogie - That's Right,Silver Convention,0.797,0.552,7,-14.86,1,0.0303,0.117,0.00132,0.0806,0.967,104.988,172067,4,66wkmlfx3H0Oqg1frvJjhu,66wkmlfx3H0Oqg1frvJjhu,3
Save Me,Silver Convention,0.749,0.348,5,-21.068,0,0.0681,0.68,0.927,0.165,0.842,122.548,206600,4,4moUTrY2KXG4VUeKtojZHU,4moUTrY2KXG4VUeKtojZHU,4
Always Another Girl,Silver Convention,0.777,0.576,5,-14.343,1,0.0799,0.00867,0.0,0.0906,0.745,127.535,229773,4,2mTtyjuPJ6DAgdj5KUazlW,2mTtyjuPJ6DAgdj5KUazlW,3
Knock on Wood,Amii Stewart,0.681,0.744,2,-13.664,1,0.0396,0.0023,3.52e-05,0.0534,0.907,140.773,249773,4,0qPRlBmrv3O0TFPXPj99tS,0qPRlBmrv3O0TFPXPj99tS,3
Turn the Beat Around,Vicki Sue Robinson,0.708,0.94,7,-4.03,0,0.0593,0.162,5.62e-06,0.305,0.869,131.072,333827,4,0XQxZZIgdcXBaxgL7zMKpK,0XQxZZIgdcXBaxgL7zMKpK,5
I Will Survive,Gloria Gaynor,0.77,0.775,9,-9.571,0,0.0495,0.0227,0.00262,0.297,0.802,116.935,296107,4,7rIovIsXE6kMn629b7kDig,7rIovIsXE6kMn629b7kDig,5
Reach Out I'll be there,Gloria Gaynor,0.643,0.688,6,-6.089,0,0.0287,0.00556,0.0,0.0934,0.583,123.514,254807,4,4yqwPU8GqOIkJIUEkszxWb,4yqwPU8GqOIkJIUEkszxWb,5
Never Can Say Goodbye,Gloria Gaynor,0.661,0.89,0,-4.264,1,0.0275,0.0332,0.0,0.328,0.962,122.94,193515,4,2zgNbHDuyfO7hD8D7VicJs,2zgNbHDuyfO7hD8D7VicJs,3
Honey Bee,Gloria Gaynor,0.69,0.814,10,-5.909,1,0.0432,0.0108,0.0822,0.622,0.786,123.57,369107,4,0h1e3WdkzyMOFOewEAfGRZ,0h1e3WdkzyMOFOewEAfGRZ,7
Walk On By,Gloria Gaynor,0.638,0.733,10,-12.201,1,0.0516,0.113,0.00367,0.0876,0.889,117.583,344200,4,6MRCaacoWWYQ0De0M89Xvb,6MRCaacoWWYQ0De0M89Xvb,3
How High The Moon,Gloria Gaynor,0.53,0.717,6,-13.554,0,0.0623,0.0239,0.000812,0.167,0.764,129.433,392840,4,5GxHYXctldsnJvzx7Xc5tW,5GxHYXctldsnJvzx7Xc5tW,5
Dance Little Lady Dance,Tina Charles,0.775,0.567,2,-10.207,1,0.0395,0.0116,0.0139,0.284,0.96,105.358,187400,4,1CLNWD0IK5YXc9KpTKaRF2,1CLNWD0IK5YXc9KpTKaRF2,3
You Set My Heart On Fire - Part 1,Tina Charles,0.729,0.57,6,-11.338,0,0.0297,0.105,0.0154,0.062,0.971,103.517,192333,4,7EVdrOI4f9lwSGk1E1wMd5,7EVdrOI4f9lwSGk1E1wMd5,5
To My Father's House - Remastered,Les Humphries Singers,0.367,0.774,0,-10.057,1,0.123,0.0419,0.000851,0.893,0.452,186.48,202000,4,3HW9aTqph2werkM58WjFMV,3HW9aTqph2werkM58WjFMV,7
Mexico,Les Humphries Singers,0.555,0.972,7,-6.731,1,0.11,0.102,0.0,0.333,0.625,93.542,245864,4,7lNCKD9g2sS4oclp1RHxC4,7lNCKD9g2sS4oclp1RHxC4,3
Mama Loo,Les Humphries Singers,0.31,0.843,2,-8.14,1,0.0776,0.214,0.000703,0.164,0.821,186.126,221753,4,6J1tJB6mFHLDBhpSTK13PX,6J1tJB6mFHLDBhpSTK13PX,0
We Are Goin' Down Jordan - Remastered,Les Humphries Singers,0.402,0.724,8,-12.567,1,0.0998,0.14,0.0,0.062,0.744,176.969,181200,4,0Tu0pOH942UtYW55BNapn4,0Tu0pOH942UtYW55BNapn4,0
Old Man Moses - Remastered,Les Humphries Singers,0.53,0.651,0,-12.032,0,0.0442,0.00308,4.36e-05,0.254,0.853,99.646,198867,4,1llRRbmOd8zR2D3A9CrOCp,1llRRbmOd8zR2D3A9CrOCp,5
(We'll Fly You to The) Promised Land - Remastered,Les Humphries Singers,0.448,0.687,4,-10.827,0,0.055,0.00756,1.54e-05,0.444,0.691,91.411,176333,4,2hhJPX8cIseNnmrqy08DPs,2hhJPX8cIseNnmrqy08DPs,7
What A Crazy Life,The Cats,0.496,0.708,11,-5.714,1,0.0347,0.0268,0.0,0.591,0.869,118.797,153947,4,1IIrQHmRCeuzz8We9S82j1,1IIrQHmRCeuzz8We9S82j1,7
Sure He's A Cat,The Cats,0.554,0.822,7,-5.568,1,0.0345,0.0105,0.00224,0.348,0.685,125.821,148987,4,6f5bgRjdQQ5cp8nj22cQu7,6f5bgRjdQQ5cp8nj22cQu7,3
Vive l'amour,The Cats,0.53,0.67,6,-6.367,0,0.0377,0.00281,5.26e-06,0.805,0.777,125.339,123000,4,4NBPZaSndaqns4qVGwcxWs,4NBPZaSndaqns4qVGwcxWs,7
What's The World Coming To,The Cats,0.556,0.663,0,-5.938,1,0.0296,0.0111,0.0,0.315,0.693,126.998,208907,5,5Wac8HeyPRi3CmpvSND5v0,5Wac8HeyPRi3CmpvSND5v0,3
Turn Around And Start Again,The Cats,0.492,0.812,11,-4.868,1,0.0823,0.105,0.000827,0.377,0.622,121.624,177880,4,1StfNaJh9p9lpfYVtkShpc,1StfNaJh9p9lpfYVtkShpc,0
Times Were When,The Cats,0.341,0.545,9,-6.288,1,0.0299,0.0351,1.46e-06,0.0686,0.523,98.981,186467,4,6FO6cek0rxBM9en40fNbd3,6FO6cek0rxBM9en40fNbd3,0
I Like The Way,The Cats,0.448,0.668,5,-6.235,1,0.0361,0.262,0.0,0.174,0.914,126.08,134827,4,4PTWEKAaxTIJE49J4r8okj,4PTWEKAaxTIJE49J4r8okj,3
Lea,The Cats,0.249,0.533,8,-5.221,1,0.0348,0.324,0.0192,0.068,0.509,83.682,218613,3,5y3Y7bscW45cWdHyi6WhqA,5y3Y7bscW45cWdHyi6WhqA,2
Why,The Cats,0.229,0.639,4,-4.299,1,0.0374,0.0263,0.0,0.304,0.376,155.165,239107,4,2dJdTnjzY0Dx1QgGjvyYVZ,2dJdTnjzY0Dx1QgGjvyYVZ,0
Scarlet Ribbons,The Cats,0.412,0.496,11,-8.303,1,0.0276,0.0669,0.00808,0.168,0.466,100.863,196373,4,1p4USchfqgU2u9N5L1HGyZ,1p4USchfqgU2u9N5L1HGyZ,0
Marian,The Cats,0.359,0.55,0,-6.377,1,0.0277,0.000165,4.91e-06,0.504,0.39,79.924,236667,4,0UKZczvzzjVUxrevGn6nLL,0UKZczvzzjVUxrevGn6nLL,7
Magical Mystery Morning,The Cats,0.565,0.663,2,-7.351,1,0.0304,0.000219,1.08e-06,0.256,0.795,121.716,153387,4,00dHqmoWRKHDK9sCp2O2uy,00dHqmoWRKHDK9sCp2O2uy,3
Where Have I Been Wrong,The Cats,0.42,0.657,9,-8.165,1,0.0367,0.000161,0.0123,0.0955,0.374,102.811,314240,4,4r6Y4ADTMRM2JDhMhAvwQd,4r6Y4ADTMRM2JDhMhAvwQd,0
Don't Waste Your Time,The Cats,0.183,0.621,2,-7.404,1,0.0328,0.0112,0.00046,0.126,0.451,81.213,211840,4,34U2DG01gVWUkAvziDEK7U,34U2DG01gVWUkAvziDEK7U,0
One Way Wind,The Cats,0.626,0.766,4,-7.088,1,0.0247,0.00735,0.00057,0.148,0.604,108.846,219440,4,3P6rxCpH8yffRx5dlruMLa,3P6rxCpH8yffRx5dlruMLa,3
Let's Dance,The Cats,0.599,0.893,9,-7.308,1,0.072,0.000852,0.000209,0.185,0.75,129.393,206173,4,1bRAsuiGZUVKLCvxVDi3lq,1bRAsuiGZUVKLCvxVDi3lq,3
Vaya Con Dios,The Cats,0.316,0.484,4,-6.741,1,0.03,0.35,0.0,0.514,0.499,75.83,206613,3,6ZTSnXMFj6yJXQ5UCxhW9W,6ZTSnXMFj6yJXQ5UCxhW9W,2
There Has Been A Time - Long Version,The Cats,0.356,0.678,5,-7.939,1,0.0343,0.0542,4.13e-05,0.221,0.347,80.526,277800,4,2RxQtFAFGmxDqkurBlGWCK,2RxQtFAFGmxDqkurBlGWCK,0
Let's Go Together,The Cats,0.321,0.738,9,-6.942,1,0.0296,0.00263,0.0213,0.186,0.7,83.47,223320,4,0kU2WUc5aLIrwtSXg1NLdw,0kU2WUc5aLIrwtSXg1NLdw,0
Maribaja,The Cats,0.324,0.755,5,-6.505,1,0.0306,0.12,0.0,0.6,0.889,80.205,187307,4,5PjKYns8UQDkj2PN3xPklP,5PjKYns8UQDkj2PN3xPklP,7
Rock 'N Roll,The Cats,0.334,0.651,3,-7.793,1,0.0418,0.234,0.0364,0.079,0.538,95.665,295880,4,0MBH8O5GWJihd5oyOrWjI1,0MBH8O5GWJihd5oyOrWjI1,0
